"MacroTrends Data Download"
"QQQ - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
1999-03-10,43.2416,43.321,42.58,43.2416,2215410
1999-03-11,43.5592,43.8106,42.6065,43.4533,4102330
1999-03-12,43.2946,43.321,42.0508,42.3948,3702204
1999-03-15,42.7123,43.665,42.2625,43.6121,2696752
1999-03-16,43.7974,44.1678,43.321,43.9826,2077207
1999-03-17,43.9826,44.0355,43.5327,43.665,1678853
1999-03-18,43.6121,44.5384,43.5989,44.5119,2052904
1999-03-19,45.094,45.094,43.3474,43.3739,3031844
1999-03-22,43.5592,43.6651,42.7653,42.8447,2127595
1999-03-23,42.6065,42.7652,41.2568,41.3362,4641679
1999-03-24,41.7067,42.7653,41.0716,42.7388,3576616
1999-03-25,43.4004,44.3002,43.1159,44.3002,3444004
1999-03-26,43.9297,44.4325,43.6386,43.8238,3495827
1999-03-29,44.3531,45.4381,44.0884,45.4116,2165276
1999-03-30,45.3587,45.7292,44.9089,45.0941,2091943
1999-03-31,45.8351,45.888,44.3002,44.4325,3495999
1999-04-01,45.7292,45.7821,44.6177,45.3587,3690430
1999-04-05,46.0931,47.0656,45.8086,46.9995,2412302
1999-04-06,46.9465,47.6081,46.5496,47.0921,3185123
1999-04-07,47.5287,47.6346,45.5969,46.6025,5048673
1999-04-08,46.5231,47.198,45.5704,46.973,3367194
1999-04-09,46.8936,47.37,46.7613,47.2641,2094567
1999-04-12,46.1526,47.2641,46.0997,46.9465,4629655
1999-04-13,47.2376,47.3435,45.9409,46.3114,4218180
1999-04-14,46.8936,46.9465,44.4656,44.7236,8999256
1999-04-15,44.8823,45.405,43.2945,45.3322,7473583
1999-04-16,45.2264,45.2264,43.7709,44.0091,7314138
1999-04-19,44.3002,44.6707,41.5016,41.9449,8239979
1999-04-20,41.7597,43.2416,41.3627,42.8976,7373243
1999-04-21,43.2946,45.0412,42.7124,45.0147,4632370
1999-04-22,45.4381,46.3643,45.1404,46.232,5771447
1999-04-23,45.9939,47.1847,45.5175,46.8407,2991199
1999-04-26,47.1583,48.2697,47.0061,47.9191,2295353
1999-04-27,48.2697,48.5079,46.5826,47.1847,6979123
1999-04-28,46.7877,46.9465,45.3653,45.5704,3250498
1999-04-29,45.3587,45.6233,44.2472,45.1999,8107698
1999-04-30,45.835,46.0732,43.8767,45.491,6476267
1999-05-03,45.3588,45.544,44.4921,45.2529,4704100
1999-05-04,45.3322,46.0467,44.2737,44.5383,6532665
1999-05-05,44.5648,45.888,43.2152,45.888,5353113
1999-05-06,45.4646,45.8615,43.7974,44.2208,6424703
1999-05-07,44.6177,44.9882,43.665,44.8559,6956936
1999-05-10,45.147,45.6102,44.6177,45.3058,4490016
1999-05-11,45.6763,46.2585,45.4116,46.0203,3726422
1999-05-12,46.232,47.1318,44.8824,46.973,5295866
1999-05-13,47.3435,47.4229,45.888,46.0997,4176601
1999-05-14,45.1999,45.7292,44.8824,45.2264,5167993
1999-05-17,44.8295,46.1791,44.3862,46.0402,4194726
1999-05-18,45.9939,46.2585,45.3058,45.8351,3924162
1999-05-19,46.0203,46.4967,45.3058,46.4702,3381252
1999-05-20,46.5694,46.5694,45.1205,45.1933,2539324
1999-05-21,45.3322,45.4646,44.5383,44.7765,4433869
1999-05-24,44.8559,44.9353,43.3475,43.6386,4052033
1999-05-25,43.5856,44.2207,42.0243,42.2095,7524649
1999-05-26,42.7653,43.5592,41.4421,43.3872,11335764
1999-05-27,43.2152,43.976,42.6594,43.3475,9880393
1999-05-28,43.6121,44.3002,43.0564,44.062,5491655
1999-06-01,43.9826,44.1943,42.8446,43.0828,2947075
1999-06-02,43.0564,44.0355,41.978,43.8106,5079582
1999-06-03,44.1414,44.1414,42.9241,43.1887,4720186
1999-06-04,43.5063,44.6641,43.5063,44.5119,5499024
1999-06-07,44.8228,45.7226,44.7236,45.4381,4865841
1999-06-08,45.544,45.7557,44.0686,44.3002,3444428
1999-06-09,44.4589,45.1668,44.4324,45.0411,3550107
1999-06-10,44.5648,44.8295,43.9892,44.5251,3976918
1999-06-11,44.8295,44.8758,43.4533,43.8503,7015032
1999-06-14,44.0091,44.0091,42.9241,43.0233,5985783
1999-06-15,43.1291,43.923,43.0034,43.665,3873345
1999-06-16,44.75,45.9078,44.6971,45.9078,6376762
1999-06-17,45.3058,46.629,45.3058,46.4173,6892498
1999-06-18,45.9939,46.7613,45.9145,46.629,2283413
1999-06-21,46.9465,48.0514,46.8671,48.0249,4473498
1999-06-22,47.7404,48.3491,46.576,46.576,4599507
1999-06-23,46.5826,47.4229,46.2849,47.3104,4067780
1999-06-24,47.2905,47.317,46.1526,46.3709,6346531
1999-06-25,46.6819,47.0524,45.888,46.3114,3656473
1999-06-28,46.7084,47.4758,46.3246,47.4097,3246014
1999-06-29,47.3699,48.2432,47.1318,48.058,3810936
1999-06-30,48.1043,50.7573,47.5353,48.799,8242945
1999-07-01,48.9578,49.4077,48.111,49.1298,2888818
1999-07-02,49.1166,49.8046,49.1166,49.7517,1398129
1999-07-06,50.0163,50.5191,49.1695,49.4341,3723880
1999-07-07,49.4076,49.7252,49.0636,49.5135,4454363
1999-07-08,49.5135,50.3802,49.2753,50.1751,4752873
1999-07-09,50.3603,50.7308,49.9898,50.6779,1774632
1999-07-12,50.8632,51.1278,50.1222,50.4133,3309526
1999-07-13,50.1751,50.3603,49.7781,50.1751,2637898
1999-07-14,50.6779,51.1277,49.9633,51.0285,2925566
1999-07-15,51.2072,51.4983,50.9227,51.4983,2769074
1999-07-16,51.5247,52.2657,51.5049,51.9746,2080593
1999-07-19,52.1863,52.1863,51.2402,51.4453,2893216
1999-07-20,50.8169,50.8896,49.3283,49.4606,6282433
1999-07-21,49.5664,50.1287,49.1694,49.6987,4649300
1999-07-22,49.6988,49.6988,48.2962,48.4351,6414113
1999-07-23,48.799,49.0041,48.0051,48.5079,5129717
1999-07-26,47.8463,48.3755,47.2376,47.317,4539045
1999-07-27,48.2697,49.0107,47.8595,48.2697,5814720
1999-07-28,48.8519,49.487,48.2234,49.2158,4302695
1999-07-29,48.2962,48.6932,47.6876,48.1639,5518757
1999-07-30,48.3756,48.9049,47.8529,47.9257,4635333
1999-08-02,48.0051,48.9578,47.6082,47.7934,4082774
1999-08-03,48.4483,48.4549,46.7877,47.4824,5506557
1999-08-04,47.4824,47.8397,46.5827,46.6224,5600816
1999-08-05,46.6289,47.3633,45.5175,47.3633,7915887
1999-08-06,47.0259,47.8992,46.5231,46.8539,5247089
1999-08-09,47.026,47.1583,46.1593,46.2519,3380322
1999-08-10,46.1262,46.4636,44.8295,45.8351,7099550
1999-08-11,46.6554,47.4229,45.9541,47.3435,5547377
1999-08-12,47.5287,47.8462,46.6818,46.7877,5383761
1999-08-13,47.7669,48.8783,47.6875,48.8254,6072916
1999-08-16,48.799,49.3812,48.4814,49.2158,4856865
1999-08-17,49.6458,49.6988,48.5608,49.4606,4830530
1999-08-18,49.2224,49.831,48.7196,48.9048,2978832
1999-08-19,48.4549,48.7989,48.0116,48.3226,4300997
1999-08-20,48.3756,49.0901,48.1109,49.0901,2930396
1999-08-23,49.5399,50.6514,49.4275,50.6514,4086832
1999-08-24,50.281,51.5512,50.1817,50.9955,5881880
1999-08-25,51.3131,52.2922,50.7573,52.0805,4806649
1999-08-26,52.0805,52.2657,51.1344,51.2138,4129602
1999-08-27,51.5976,51.6042,50.5721,50.7044,4079809
1999-08-30,50.916,51.0748,49.8575,49.9898,4294137
1999-08-31,50.3339,50.8632,49.2224,50.5456,6177847
1999-09-01,50.8632,51.3395,50.5456,50.9095,4552598
1999-09-02,49.9634,50.9954,49.8575,50.7308,6174793
1999-09-03,52.1863,53.0795,52.0011,53.0596,6010591
1999-09-07,52.9538,53.4831,52.7421,52.8215,3814580
1999-09-08,52.5039,53.0331,51.6835,52.1069,6056320
1999-09-09,52.1334,52.9802,51.8687,52.8479,5367928
1999-09-10,53.5625,53.9793,52.9538,53.4566,4340464
1999-09-13,53.4037,53.5096,52.5304,52.8149,3065891
1999-09-14,52.6098,53.4765,52.5039,53.106,4243758
1999-09-15,53.7676,53.7676,52.0276,52.0805,6815347
1999-09-16,52.054,52.5303,50.9756,52.054,6508364
1999-09-17,52.5304,53.7213,52.451,53.6154,6142282
1999-09-20,53.7742,53.9859,53.3772,53.7411,2619776
1999-09-21,53.2714,53.3772,52.2988,52.451,5193570
1999-09-22,52.5304,53.2846,51.8952,53.0067,5268088
1999-09-23,53.5624,53.6683,50.4992,50.8102,8369287
1999-09-24,50.4927,51.0749,49.6459,50.8764,9980321
1999-09-27,51.6041,51.9746,51.0748,51.2336,5338795
1999-09-28,50.9756,51.657,49.884,51.4718,8731734
1999-09-29,51.4718,51.8423,50.4397,50.4397,6587118
1999-09-30,50.9161,51.4983,50.2809,50.969,7453944
1999-10-01,50.281,50.9889,49.7517,50.9889,8302142
1999-10-04,51.2601,52.3186,50.969,52.1334,5264870
1999-10-05,52.3187,53.139,51.3924,52.5039,8267840
1999-10-06,52.8214,53.6352,52.0209,53.5558,8086526
1999-10-07,53.8535,54.1115,53.0331,53.4301,9320962
1999-10-08,53.2184,54.1447,52.5039,53.9925,9536746
1999-10-11,54.1446,54.7798,54.0123,54.7533,5511215
1999-10-12,54.568,55.0047,53.3507,53.5095,8545769
1999-10-13,52.9009,53.536,51.71,51.9217,9556811
1999-10-14,52.107,52.6098,51.2601,52.2459,9370427
1999-10-15,50.9161,51.6571,50.3934,50.7044,14270483
1999-10-18,50.7573,50.9425,48.6203,50.0626,10464697
1999-10-19,50.6051,50.8632,49.4871,50.3339,11287157
1999-10-20,51.1014,52.2856,50.5985,51.8688,9521164
1999-10-21,51.0219,52.7156,50.6514,52.7156,9507777
1999-10-22,53.0265,53.5624,52.2922,52.4774,7024255
1999-10-25,52.2393,53.0795,52.0276,52.5039,5866633
1999-10-26,53.139,53.4301,51.9746,52.0805,5734105
1999-10-27,51.9482,52.1863,51.1873,52.0011,6446633
1999-10-28,52.8214,53.9858,52.3451,53.8006,5971808
1999-10-29,55.0444,56.1029,54.8591,55.6795,8044100
1999-11-01,55.6795,56.3411,55.3156,55.3884,4099451
1999-11-02,55.6795,56.3676,55.2098,55.4215,5434492
1999-11-03,56.2088,56.844,56.0501,56.5264,7940202
1999-11-04,57.3137,57.4261,56.5528,57.1615,8488949
1999-11-05,58.3259,58.617,57.7437,57.7437,6408270
1999-11-08,57.9554,59.1132,57.7702,58.9081,4611366
1999-11-09,59.3844,59.4903,58.0083,58.5111,6194523
1999-11-10,58.5376,59.7814,58.273,59.2786,7012235
1999-11-11,59.9137,60.4165,59.3844,60.3371,7833830
1999-11-12,60.6547,61.1839,58.7493,61.131,12129491
1999-11-15,61.184,61.3957,60.7076,61.012,4619243
1999-11-16,61.2369,62.8512,60.9723,62.5601,8098474
1999-11-17,62.56,62.8313,61.3956,61.7132,9181230
1999-11-18,62.1366,63.6054,61.7662,63.6054,7510764
1999-11-19,63.3276,64.2803,59.4109,64.1744,7596047
1999-11-22,64.3067,65.6299,63.6187,65.6299,7977886
1999-11-23,64.7301,64.783,62.8776,63.4863,10182197
1999-11-24,63.6715,65.8349,63.0099,65.5769,7883116
1999-11-26,66.3974,66.7149,65.5241,65.7887,3406489
1999-11-29,65.6563,66.212,64.6242,64.7036,8673807
1999-11-30,64.8359,64.9418,62.613,62.6659,10034081
1999-12-01,62.9306,63.9098,62.4543,63.5922,9825770
1999-12-02,63.8303,65.7357,63.7906,65.61,7295161
1999-12-03,67.1648,67.9058,66.8208,67.006,9080043
1999-12-06,67.264,68.1703,66.6354,67.6146,6782483
1999-12-07,67.8263,68.0909,66.7612,67.6146,9906717
1999-12-08,67.6345,68.1638,66.6355,66.7943,8283340
1999-12-09,67.7469,68.1174,65.4181,66.9001,12043881
1999-12-10,67.6675,67.9057,66.1591,67.3235,8649418
1999-12-13,67.436,68.8783,67.1383,68.5872,6863276
1999-12-14,68.3821,68.779,66.9001,67.35,11754097
1999-12-15,66.5826,68.5938,66.0004,68.5938,13463269
1999-12-16,69.5465,70.4992,69.2289,70.3933,11524431
1999-12-17,71.5578,71.8753,70.6514,70.9491,10116490
1999-12-20,71.4783,72.1929,70.8697,71.8753,6517004
1999-12-21,72.087,75.1568,71.6768,75.1039,11010327
1999-12-22,75.5273,75.6331,74.0453,75.5008,9447990
1999-12-23,76.1028,76.8504,75.3685,75.9242,7427604
1999-12-27,76.48,79.2388,74.4423,75.9507,8164695
1999-12-28,76.0036,76.6388,74.998,75.5273,6497528
1999-12-29,76.2153,78.3324,76.1095,78.3324,6991654
1999-12-30,79.2851,79.391,77.4856,77.4856,9267362
1999-12-31,78.4382,78.9146,77.3797,77.3797,6119750
2000-01-03,81.4551,81.4551,76.2153,80.2378,15394649
2000-01-04,77.909,79.1793,74.4688,74.5283,14304270
2000-01-05,74.0983,76.2418,71.3461,72.9868,17994617
2000-01-06,73.569,74.5217,67.747,68.3821,15670467
2000-01-07,70.2346,74.9451,69.8641,74.9451,11910512
2000-01-10,77.0622,79.5497,76.1624,78.1207,12563756
2000-01-11,77.6973,78.65,73.6749,74.7334,13766443
2000-01-12,75.3685,75.5736,72.828,73.3043,12299117
2000-01-13,74.9451,77.4856,73.741,77.2739,10654568
2000-01-14,78.7558,79.2851,77.909,78.4912,9272018
2000-01-18,77.962,79.9732,77.4327,79.6027,7091838
2000-01-19,79.1727,81.2964,78.2729,80.6877,8043090
2000-01-20,80.8729,82.0373,79.6093,80.8729,10990077
2000-01-21,81.7198,81.7727,80.5025,81.5081,7916321
2000-01-24,82.5137,82.6725,77.0357,77.2739,11998498
2000-01-25,77.8032,79.702,75.7126,78.8882,14088580
2000-01-26,78.9675,79.0205,75.3685,75.7919,9776732
2000-01-27,77.6973,78.3325,74.2041,76.6388,13011744
2000-01-28,76.2154,76.6123,71.7695,72.6163,14952438
2000-01-31,72.7221,76.2153,70.7109,76.2153,15248226
2000-02-01,75.8184,78.3324,74.8921,78.3324,11185274
2000-02-02,78.1207,80.2114,77.9884,78.65,11080525
2000-02-03,79.8673,81.8256,78.1472,81.4022,12947544
2000-02-04,82.1432,83.1951,81.4816,82.0638,11278260
2000-02-07,82.3549,83.4135,81.5081,83.3341,7519917
2000-02-08,84.1544,86.5891,84.1544,86.5891,9308773
2000-02-09,86.4303,86.5428,83.6252,83.8369,11556874
2000-02-10,84.525,86.5891,83.4598,86.5362,11152934
2000-02-11,86.4303,86.4303,82.9901,83.8369,10532540
2000-02-14,84.6771,84.6837,82.7783,84.1412,9659783
2000-02-15,83.7839,85.213,81.1905,84.8954,12944664
2000-02-16,84.6043,86.1127,84.1015,84.6043,10716467
2000-02-17,85.6893,87.4359,84.3661,86.2715,12734986
2000-02-18,86.9067,87.2242,83.3605,83.6781,10699364
2000-02-22,83.8369,84.6308,81.5081,83.5458,15762608
2000-02-23,84.4125,88.9179,83.9692,88.1769,13620357
2000-02-24,88.812,90.4461,86.3773,90.1881,20689234
2000-02-25,89.9235,91.0349,87.9652,88.2298,13810128
2000-02-28,87.4359,89.5,85.1071,87.8593,16181270
2000-02-29,89.5531,90.691,88.865,90.6116,10151463
2000-03-01,90.8232,91.9347,90.1881,91.1408,10359523
2000-03-02,91.5113,91.6171,88.7061,89.0303,13862376
2000-03-03,91.4584,94.1048,90.6115,92.7485,13555657
2000-03-06,94.634,95.8778,93.3638,94.4223,9852522
2000-03-07,96.3807,96.4336,92.0936,92.9404,16711234
2000-03-08,93.999,94.8458,90.0029,94.4753,18422270
2000-03-09,94.1842,97.3863,92.3847,97.3863,12743548
2000-03-10,97.2804,98.6036,96.1226,97.1216,12562147
2000-03-13,93.1521,96.6453,92.7551,94.1577,15896741
2000-03-14,95.4809,96.0102,88.9179,90.6116,16557280
2000-03-15,90.1882,90.6116,86.2716,87.1978,21678872
2000-03-16,89.2354,92.5169,85.5305,91.8818,23406740
2000-03-17,91.4584,94.0518,91.4054,93.8401,13304737
2000-03-20,93.9989,94.4224,89.9765,90.8233,17922803
2000-03-21,89.8706,94.7399,87.7005,94.4223,28310855
2000-03-22,96.116,98.2067,94.1047,96.5394,20607096
2000-03-23,96.9497,99.7151,96.169,98.5507,16282058
2000-03-24,99.4901,102.044,97.3995,99.8209,18683254
2000-03-27,99.9268,101.197,99.1858,99.3843,9952200
2000-03-28,99.0668,99.768,96.857,97.3863,15526001
2000-03-29,97.7038,97.7568,93.1521,93.5755,23024909
2000-03-30,90.8233,95.4809,87.6477,90.8233,35837899
2000-03-31,91.5775,93.6814,88.0711,92.7287,26547422
2000-04-03,91.2599,92.4111,85.3188,87.6476,26706351
2000-04-04,87.7535,88.0181,74.7863,85.3188,56055597
2000-04-05,82.5666,88.0182,81.5081,83.8369,31337303
2000-04-06,86.6949,87.9652,84.472,86.642,25825900
2000-04-07,88.1769,90.9291,86.9066,89.7647,17483200
2000-04-10,91.1408,91.1938,84.0486,84.6837,22852065
2000-04-11,82.249,85.9539,81.0846,82.7651,29212150
2000-04-12,82.6725,83.6251,53.4566,77.909,29491011
2000-04-13,78.5971,81.2964,74.7334,75.3685,39228712
2000-04-14,72.881,74.9451,66.0533,67.5353,51521938
2000-04-17,66.0665,76.2153,66.0533,75.3685,46903087
2000-04-18,75.7787,78.7558,73.9924,77.6973,30700047
2000-04-19,78.3324,79.2851,75.4214,75.4214,23777398
2000-04-20,76.5329,77.0358,72.9868,73.569,17996989
2000-04-24,70.6579,72.1928,67.6411,71.9811,26459914
2000-04-25,73.2514,76.6387,72.828,76.5858,24231642
2000-04-26,76.7446,78.2663,73.7807,73.9924,21746524
2000-04-27,70.7109,78.3192,69.6523,77.3797,31360816
2000-04-28,79.2322,80.2378,78.0149,80.0261,21024168
2000-05-01,81.0846,82.0373,79.8143,81.0846,19649487
2000-05-02,80.3436,80.9788,76.0036,76.2153,17194680
2000-05-03,75.792,76.4271,72.4178,75.6861,22515123
2000-05-04,75.3685,76.8505,74.2041,75.4744,15030775
2000-05-05,74.6275,78.1737,74.5482,77.4856,17418762
2000-05-08,76.6388,76.8505,74.31,74.7334,11771971
2000-05-09,74.9451,75.4744,71.7695,72.4046,16764672
2000-05-10,71.4519,72.3517,67.3236,67.747,29482138
2000-05-11,70.0757,72.1928,68.4879,71.7694,20922791
2000-05-12,72.2987,74.1512,71.1343,71.7165,15099780
2000-05-15,71.8223,75.0509,69.9699,75.0509,15197754
2000-05-16,76.2153,77.4856,74.5746,77.1151,20177502
2000-05-17,75.5802,76.6388,74.31,75.5273,17221961
2000-05-18,75.3684,75.6728,72.2987,72.5633,16141635
2000-05-19,70.9226,71.9811,68.8584,69.176,23862259
2000-05-22,69.123,69.6523,64.0023,69.4406,37156562
2000-05-23,68.9113,69.9699,63.1952,63.6186,27019931
2000-05-24,63.5128,67.6412,61.184,67.5353,41892720
2000-05-25,67.9587,69.6524,64.7831,65.6299,25093063
2000-05-26,65.8416,67.1119,64.148,65.7887,15412022
2000-05-30,67.747,72.7751,67.747,72.4046,26152372
2000-05-31,71.5313,73.397,70.0758,70.2875,25122955
2000-06-01,72.1399,74.8392,71.1343,74.0982,24547930
2000-06-02,78.4383,79.6954,77.8032,78.9676,27300940
2000-06-05,78.1207,80.7141,77.8031,79.2851,20138288
2000-06-06,78.9146,80.4495,76.9563,77.3797,19645764
2000-06-07,77.5385,79.1263,75.8448,79.1263,19071524
2000-06-08,80.1319,80.3436,77.5914,78.7558,16351399
2000-06-09,80.2378,80.2378,78.7559,79.2322,14407240
2000-06-12,79.8673,79.8673,76.9034,77.0622,13906171
2000-06-13,76.6388,79.7615,75.6729,79.7615,21204301
2000-06-14,80.3436,80.3436,77.5384,78.0413,17139628
2000-06-15,77.8032,79.4439,76.9563,79.4307,15815954
2000-06-16,80.2378,80.7141,78.8087,79.7482,17917790
2000-06-19,79.6158,83.2017,78.4912,82.8312,16925299
2000-06-20,83.2017,84.4191,82.302,83.3208,17678738
2000-06-21,81.9844,84.4455,81.8785,83.5722,17648924
2000-06-22,83.5193,83.8368,80.251,80.251,18127897
2000-06-23,80.4496,80.873,77.4327,77.6047,21002502
2000-06-26,78.8088,79.96,77.909,79.7615,18692327
2000-06-27,79.4042,80.5024,78.2398,78.5177,12483646
2000-06-28,78.7427,80.873,78.3325,79.5101,16287908
2000-06-29,78.7029,79.0734,76.7446,77.6576,18002405
2000-06-30,77.7502,79.5629,77.3268,78.9146,12758104
2000-07-03,79.1793,80.6613,78.9676,80.5554,4391698
2000-07-05,79.2851,79.5763,76.9563,77.2739,13608251
2000-07-06,77.5385,80.2378,76.2682,80.079,19864758
2000-07-07,80.4494,82.1431,79.9731,80.7935,13963057
2000-07-10,80.1849,81.1905,79.6027,79.8144,10662611
2000-07-11,79.6557,81.0847,78.5971,78.9279,12123667
2000-07-12,80.8199,82.7782,80.1319,82.1167,15427409
2000-07-13,82.9371,84.472,82.249,83.7839,16432273
2000-07-14,84.8954,85.6364,83.6781,85.213,14514959
2000-07-17,85.4776,86.4303,84.5778,85.901,10888542
2000-07-18,85.0013,85.3453,83.2944,84.0486,17338062
2000-07-19,83.2546,83.7839,81.0053,81.8256,18005527
2000-07-20,82.8842,84.8425,82.3681,84.8425,16376222
2000-07-21,83.3605,84.2735,82.2622,82.4078,12168536
2000-07-24,82.9371,83.8368,79.8673,79.8673,15624055
2000-07-25,80.9788,81.9183,79.4439,81.3625,16087533
2000-07-26,80.8729,81.4022,78.9676,80.9788,17137358
2000-07-27,79.5497,80.5024,77.5385,77.5385,21811638
2000-07-28,78.0677,78.6499,72.8279,73.516,30790554
2000-07-31,74.2041,76.3212,72.5898,75.7919,23132196
2000-08-01,76.0565,76.2021,74.085,74.8657,13305414
2000-08-02,74.4157,76.546,73.4101,73.5557,19854247
2000-08-03,71.346,76.9034,70.5521,76.9034,30139021
2000-08-04,77.909,78.5573,75.4743,76.2153,18830429
2000-08-07,76.9563,78.7823,76.427,78.1339,12741590
2000-08-08,77.9619,79.1263,77.4856,77.909,12167607
2000-08-09,79.338,79.9731,77.3929,77.5782,15638025
2000-08-10,77.7502,78.1075,75.9507,76.1624,12931878
2000-08-11,75.5802,77.1548,74.4158,76.9563,17635378
2000-08-14,77.3797,78.7558,76.3873,78.7029,10557007
2000-08-15,78.5442,79.5895,77.909,78.8088,11897048
2000-08-16,79.1263,80.1849,77.909,79.1131,12840925
2000-08-17,78.7029,81.1905,78.65,80.82,12169216
2000-08-18,81.2434,81.8256,80.1849,80.5686,12395241
2000-08-21,81.2963,82.0241,79.9202,81.0846,11438306
2000-08-22,81.2963,82.4475,80.6744,80.82,12557152
2000-08-23,80.1849,82.5137,79.4571,82.1432,18047624
2000-08-24,82.5137,83.5723,81.3493,83.4664,11444498
2000-08-25,83.4002,84.644,82.6725,83.3076,9906216
2000-08-28,83.2017,84.5514,82.9371,83.3605,10392466
2000-08-29,83.5193,83.9824,82.871,83.6913,9435713
2000-08-30,83.2546,84.2603,82.7915,83.7442,8896613
2000-08-31,84.3661,86.2715,84.3132,86.2715,13100057
2000-09-01,87.2242,87.6608,85.6893,86.8008,11862240
2000-09-05,86.0598,86.1657,84.1942,84.2735,13792266
2000-09-06,84.0486,84.2471,81.0847,81.3493,17639280
2000-09-07,81.9844,84.1941,81.7727,83.2017,13998041
2000-09-08,82.7916,82.9901,80.304,80.3437,19444319
2000-09-11,80.0261,81.4022,77.909,78.5706,23013123
2000-09-12,79.1793,80.1849,76.9299,77.3268,20217217
2000-09-13,76.427,79.3909,76.2153,79.1263,28543900
2000-09-14,80.6612,81.2434,78.4515,79.0734,24089886
2000-09-15,78.8617,79.2851,76.7975,77.3797,20780270
2000-09-18,77.7503,78.7559,74.9583,76.0566,24514762
2000-09-19,76.8505,79.4175,76.1095,79.1793,23303018
2000-09-20,79.0734,80.648,77.3268,80.1849,28015916
2000-09-21,79.391,80.0129,77.962,78.2398,20441549
2000-09-22,74.2041,78.7558,74.0982,78.7029,28434578
2000-09-25,79.2851,79.8144,76.2682,76.3741,17269629
2000-09-26,76.8637,78.3325,75.3156,75.3156,21603669
2000-09-27,76.7446,77.2209,74.5216,75.7919,24040683
2000-09-28,75.1304,78.7558,75.1304,78.2927,24350881
2000-09-29,77.909,78.0149,75.1039,75.1039,22879855
2000-10-02,76.427,76.427,72.828,73.4631,21143908
2000-10-03,74.5745,75.2097,70.5124,70.605,30253915
2000-10-04,70.7109,73.5557,69.5465,72.5104,31905086
2000-10-05,72.1928,73.8336,71.6106,72.7221,19852308
2000-10-06,72.4575,73.3044,68.8088,70.2875,30770259
2000-10-09,69.917,70.9755,67.2177,69.9699,24418034
2000-10-10,69.2818,70.5521,65.9474,66.3179,29867594
2000-10-11,65.1006,68.1307,64.4126,65.2594,41040108
2000-10-12,67.1118,67.3764,62.9305,63.6186,45071777
2000-10-13,63.2481,69.1231,63.1952,68.8055,35914440
2000-10-16,68.6997,69.7053,67.5353,69.1231,23401504
2000-10-17,70.3933,70.433,66.0533,66.265,44105305
2000-10-18,64.9948,68.7526,63.1423,66.0533,54850154
2000-10-19,69.7714,72.0738,68.9643,72.0341,35942909
2000-10-20,71.5577,74.4158,71.4651,73.0926,34458549
2000-10-23,72.9868,74.0983,71.2402,72.9868,24548292
2000-10-24,73.1984,73.6748,69.7582,69.8111,26639110
2000-10-25,68.8055,69.4406,65.1138,65.9474,41184373
2000-10-26,66.2121,67.747,62.3484,67.6411,59274437
2000-10-27,68.4747,69.3215,65.6166,67.5088,43227113
2000-10-30,66.2121,67.6412,64.1082,65.008,30057742
2000-10-31,66.0533,69.917,65.9474,69.1892,37144297
2000-11-01,68.0116,70.1287,67.0589,68.5938,38264418
2000-11-02,69.5994,70.4991,68.6467,69.4406,22520772
2000-11-03,70.1816,71.0814,69.1363,70.3404,25266653
2000-11-06,70.8167,71.2401,69.4406,69.8111,19882540
2000-11-07,68.9643,69.8376,67.9587,69.5465,20611338
2000-11-08,69.5465,69.6524,64.0421,64.1082,34153030
2000-11-09,63.3011,65.1535,61.8191,64.095,55005217
2000-11-10,62.8777,64.095,60.7606,60.7606,41687276
2000-11-13,60.0857,62.8247,57.8098,59.3315,63525889
2000-11-14,61.8191,64.3596,61.6074,64.2273,37961988
2000-11-15,63.9891,66.1062,63.3408,65.524,31974105
2000-11-16,63.8303,65.2064,61.7132,61.7132,28697591
2000-11-17,61.9779,63.6715,60.1254,61.6735,42266716
2000-11-20,60.0725,61.0252,58.6434,59.1595,39682934
2000-11-21,59.4374,60.2313,57.9554,59.0669,35672342
2000-11-22,57.9554,59.3844,56.3146,56.4205,47946883
2000-11-24,57.9025,59.8079,57.7305,59.6491,16919809
2000-11-27,61.4486,61.7662,58.22,58.9081,29991243
2000-11-28,58.3788,59.2257,55.309,55.4281,41331905
2000-11-29,55.7325,56.5264,52.9273,53.2978,56038501
2000-11-30,52.2922,54.4093,51.2336,53.3375,63398858
2000-12-01,54.2505,56.5396,52.6098,54.1976,48363227
2000-12-04,54.3034,55.3487,52.2922,53.9329,41559348
2000-12-05,55.9442,60.1254,55.4678,59.8608,64797609
2000-12-06,59.7814,61.2237,57.3732,57.5849,53644400
2000-12-07,56.7381,58.4186,55.4679,56.3147,35119457
2000-12-08,60.2048,62.6659,57.2673,57.5849,55756156
2000-12-11,61.0219,63.3276,60.0857,62.9835,43885464
